symbol,timestamp,open,high,low,close,volume,amount,source_freq
601398.SH,2026-06-16 11:00:00,7.45,7.45,7.42,7.44,6716538,49876348.0,5min
601398.SH,2026-06-16 11:05:00,7.44,7.44,7.43,7.44,2597900,19308369.0,5min
601398.SH,2026-06-16 11:10:00,7.43,7.44,7.43,7.44,3433200,25515268.0,5min
601398.SH,2026-06-16 11:15:00,7.44,7.44,7.42,7.43,4794200,35619524.0,5min
601398.SH,2026-06-16 11:20:00,7.42,7.43,7.41,7.42,3583100,26588701.0,5min
601398.SH,2026-06-16 11:25:00,7.42,7.43,7.42,7.43,2305200,17108829.0,5min
601398.SH,2026-06-16 11:30:00,7.43,7.43,7.41,7.42,2934800,21785660.0,5min
601398.SH,2026-06-16 13:05:00,7.42,7.44,7.41,7.42,7187100,53367373.0,5min
601398.SH,2026-06-16 13:10:00,7.42,7.42,7.38,7.38,26304100,194649509.0,5min
601398.SH,2026-06-16 13:15:00,7.39,7.39,7.38,7.38,5310300,39212313.0,5min
601398.SH,2026-06-16 13:20:00,7.38,7.42,7.38,7.42,20538100,151980012.0,5min
601398.SH,2026-06-16 13:25:00,7.42,7.42,7.4,7.41,5819300,43125028.0,5min
601398.SH,2026-06-16 13:30:00,7.42,7.42,7.4,7.4,8571754,63468534.0,5min
601398.SH,2026-06-16 13:35:00,7.4,7.41,7.39,7.39,2906377,21496975.0,5min
601398.SH,2026-06-16 13:40:00,7.4,7.41,7.39,7.41,4372400,32343442.0,5min
601398.SH,2026-06-16 13:45:00,7.4,7.42,7.4,7.41,3820200,28305344.0,5min
601398.SH,2026-06-16 13:50:00,7.4,7.41,7.4,7.4,4119900,30498935.0,5min
601398.SH,2026-06-16 13:55:00,7.4,7.41,7.39,7.41,2274700,16832080.0,5min
601398.SH,2026-06-16 14:00:00,7.41,7.41,7.39,7.4,3620100,26782984.0,5min
601398.SH,2026-06-16 14:05:00,7.4,7.4,7.39,7.39,2814200,20806220.0,5min
601398.SH,2026-06-16 14:10:00,7.39,7.41,7.39,7.4,5653600,41827496.0,5min
601398.SH,2026-06-16 14:15:00,7.4,7.41,7.39,7.39,3364300,24882140.0,5min
601398.SH,2026-06-16 14:20:00,7.4,7.41,7.39,7.41,5718500,42310914.0,5min
601398.SH,2026-06-16 14:25:00,7.4,7.41,7.4,7.4,3836400,28400524.0,5min
601398.SH,2026-06-16 14:30:00,7.41,7.41,7.4,7.41,2171500,16078905.0,5min
601398.SH,2026-06-16 14:35:00,7.41,7.41,7.4,7.41,6662200,49341601.0,5min
601398.SH,2026-06-16 14:40:00,7.41,7.42,7.41,7.41,4285900,31772558.0,5min
601398.SH,2026-06-16 14:45:00,7.42,7.42,7.41,7.42,4618319,34241340.0,5min
601398.SH,2026-06-16 14:50:00,7.42,7.42,7.41,7.42,5227700,38757509.0,5min
601398.SH,2026-06-16 14:55:00,7.41,7.42,7.4,7.41,9990100,74044017.0,5min
601398.SH,2026-06-16 15:00:00,7.41,7.42,7.41,7.42,7501900,55648446.0,5min
601398.SH,2026-06-17 09:35:00,7.42,7.47,7.42,7.45,34975200,260521264.0,5min
601398.SH,2026-06-17 09:40:00,7.45,7.48,7.42,7.45,23556100,175403792.0,5min
601398.SH,2026-06-17 09:45:00,7.44,7.46,7.43,7.43,5223800,38897280.0,5min
601398.SH,2026-06-17 09:50:00,7.43,7.44,7.4,7.41,7845500,58199904.0,5min
601398.SH,2026-06-17 09:55:00,7.41,7.41,7.4,7.41,3582800,26536350.0,5min
601398.SH,2026-06-17 10:00:00,7.41,7.41,7.4,7.41,5342200,39553347.0,5min
601398.SH,2026-06-17 10:05:00,7.42,7.42,7.39,7.4,4041600,29908742.0,5min
601398.SH,2026-06-17 10:10:00,7.39,7.4,7.38,7.39,6225000,46003263.0,5min
601398.SH,2026-06-17 10:15:00,7.39,7.39,7.38,7.38,2482200,18326836.0,5min
601398.SH,2026-06-17 10:20:00,7.38,7.39,7.37,7.39,9189400,67797512.0,5min
601398.SH,2026-06-17 10:25:00,7.39,7.41,7.38,7.4,5785700,42763135.0,5min
601398.SH,2026-06-17 10:30:00,7.4,7.42,7.4,7.4,3368500,24955141.0,5min
601398.SH,2026-06-17 10:35:00,7.4,7.41,7.39,7.4,4017600,29710134.0,5min
601398.SH,2026-06-17 10:40:00,7.39,7.41,7.38,7.4,4908100,36271940.0,5min
601398.SH,2026-06-17 10:45:00,7.4,7.41,7.39,7.39,2290300,16950712.0,5min
601398.SH,2026-06-17 10:50:00,7.39,7.41,7.38,7.38,2649800,19591304.0,5min
601398.SH,2026-06-17 10:55:00,7.39,7.4,7.38,7.39,1948200,14394172.0,5min
601398.SH,2026-06-17 11:00:00,7.4,7.4,7.38,7.39,2253700,16654332.0,5min
601398.SH,2026-06-17 11:05:00,7.39,7.39,7.37,7.38,3801900,28060034.0,5min
601398.SH,2026-06-17 11:10:00,7.38,7.39,7.37,7.37,1372000,10124040.0,5min
601398.SH,2026-06-17 11:15:00,7.37,7.38,7.37,7.38,1414100,10428994.0,5min
601398.SH,2026-06-17 11:20:00,7.37,7.4,7.37,7.39,5134100,37922685.0,5min
601398.SH,2026-06-17 11:25:00,7.39,7.39,7.37,7.37,3765900,27796796.0,5min
601398.SH,2026-06-17 11:30:00,7.38,7.39,7.37,7.37,2239800,16519807.0,5min
601398.SH,2026-06-17 13:05:00,7.38,7.39,7.37,7.39,3835300,28307968.0,5min
601398.SH,2026-06-17 13:10:00,7.39,7.39,7.37,7.38,5914000,43638278.0,5min
601398.SH,2026-06-17 13:15:00,7.38,7.39,7.37,7.38,2571100,18974466.0,5min
601398.SH,2026-06-17 13:20:00,7.38,7.39,7.37,7.38,2309800,17049471.0,5min
601398.SH,2026-06-17 13:25:00,7.37,7.38,7.37,7.37,2696100,19881601.0,5min
601398.SH,2026-06-17 13:30:00,7.37,7.37,7.36,7.37,6079500,44797562.0,5min
601398.SH,2026-06-17 13:35:00,7.37,7.37,7.35,7.36,11989500,88216450.0,5min
601398.SH,2026-06-17 13:40:00,7.35,7.36,7.34,7.35,13775900,101229056.0,5min
601398.SH,2026-06-17 13:45:00,7.35,7.36,7.34,7.36,4877500,35874944.0,5min
601398.SH,2026-06-17 13:50:00,7.36,7.37,7.35,7.36,5183300,38147456.0,5min
601398.SH,2026-06-17 13:55:00,7.36,7.37,7.36,7.36,3868600,28479613.0,5min
601398.SH,2026-06-17 14:00:00,7.36,7.37,7.35,7.35,4487800,33042819.0,5min
601398.SH,2026-06-17 14:05:00,7.36,7.36,7.35,7.36,1735300,12760576.0,5min
601398.SH,2026-06-17 14:10:00,7.36,7.37,7.34,7.36,8867900,65217798.0,5min
601398.SH,2026-06-17 14:15:00,7.36,7.36,7.35,7.36,3942200,28981114.0,5min
601398.SH,2026-06-17 14:20:00,7.36,7.36,7.34,7.34,3826000,28110848.0,5min
601398.SH,2026-06-17 14:25:00,7.35,7.35,7.34,7.34,2179400,16007296.0,5min
601398.SH,2026-06-17 14:30:00,7.35,7.35,7.33,7.33,11996000,88016512.0,5min
601398.SH,2026-06-17 14:35:00,7.33,7.34,7.32,7.34,10633500,77950720.0,5min
601398.SH,2026-06-17 14:40:00,7.34,7.35,7.33,7.34,5551200,40741888.0,5min
601398.SH,2026-06-17 14:45:00,7.33,7.35,7.33,7.34,7185800,52728192.0,5min
601398.SH,2026-06-17 14:50:00,7.35,7.35,7.34,7.35,6648000,48831488.0,5min
601398.SH,2026-06-17 14:55:00,7.34,7.36,7.34,7.36,7910500,58162048.0,5min
601398.SH,2026-06-17 15:00:00,7.36,7.37,7.35,7.36,7897600,58113408.0,5min
601398.SH,2026-06-18 09:35:00,7.34,7.35,7.29,7.3,23659900,173030184.0,5min
601398.SH,2026-06-18 09:40:00,7.29,7.3,7.26,7.28,26302700,191400118.0,5min
601398.SH,2026-06-18 09:45:00,7.28,7.3,7.27,7.29,12244600,89189942.0,5min
601398.SH,2026-06-18 09:50:00,7.3,7.3,7.26,7.27,8644400,62943086.0,5min
601398.SH,2026-06-18 09:55:00,7.26,7.27,7.24,7.25,20477800,148487779.0,5min
601398.SH,2026-06-18 10:00:00,7.24,7.25,7.22,7.23,12977600,93870211.0,5min
601398.SH,2026-06-18 10:05:00,7.22,7.23,7.21,7.22,20262000,146268326.0,5min
601398.SH,2026-06-18 10:10:00,7.21,7.23,7.21,7.22,10084400,72793094.0,5min
601398.SH,2026-06-18 10:15:00,7.22,7.24,7.22,7.22,10095600,72977955.0,5min
601398.SH,2026-06-18 10:20:00,7.21,7.23,7.21,7.23,7972600,57565848.0,5min
601398.SH,2026-06-18 10:25:00,7.22,7.23,7.21,7.22,10034500,72422113.0,5min
601398.SH,2026-06-18 10:30:00,7.21,7.21,7.2,7.21,14417000,103914425.0,5min
601398.SH,2026-06-18 10:35:00,7.2,7.21,7.18,7.19,26617700,191553591.0,5min
601398.SH,2026-06-18 10:40:00,7.2,7.2,7.18,7.2,6573900,47269758.0,5min
601398.SH,2026-06-18 10:45:00,7.2,7.21,7.19,7.2,6317000,45497324.0,5min
601398.SH,2026-06-18 10:50:00,7.2,7.2,7.19,7.2,3004200,21620571.0,5min
601398.SH,2026-06-18 10:55:00,7.2,7.2,7.19,7.2,3878400,27896241.0,5min
601398.SH,2026-06-18 11:00:00,7.2,7.21,7.19,7.21,5896200,42439848.0,5min
601398.SH,2026-06-18 11:05:00,7.2,7.21,7.19,7.2,3921200,28227730.0,5min
601398.SH,2026-06-18 11:10:00,7.2,7.2,7.17,7.17,22896300,164441476.0,5min
601398.SH,2026-06-18 11:15:00,7.17,7.18,7.17,7.18,11766400,84388402.0,5min
601398.SH,2026-06-18 11:20:00,7.18,7.18,7.17,7.18,3219300,23096447.0,5min
601398.SH,2026-06-18 11:25:00,7.18,7.18,7.17,7.17,2618600,18792963.0,5min
601398.SH,2026-06-18 11:30:00,7.18,7.18,7.17,7.18,2698100,19361312.0,5min
601398.SH,2026-06-18 13:05:00,7.18,7.19,7.17,7.18,8549905,61371300.0,5min
601398.SH,2026-06-18 13:10:00,7.17,7.18,7.17,7.18,3165600,22712075.0,5min
601398.SH,2026-06-18 13:15:00,7.18,7.18,7.16,7.16,9282795,66582394.0,5min
601398.SH,2026-06-18 13:20:00,7.17,7.17,7.16,7.17,3448200,24706317.0,5min
601398.SH,2026-06-18 13:25:00,7.17,7.17,7.16,7.17,4534800,32501364.0,5min
601398.SH,2026-06-18 13:30:00,7.17,7.17,7.16,7.17,4122258,29540648.0,5min
601398.SH,2026-06-18 13:35:00,7.17,7.18,7.16,7.17,9532000,68305065.0,5min
601398.SH,2026-06-18 13:40:00,7.17,7.18,7.17,7.18,3269200,23457432.0,5min
601398.SH,2026-06-18 13:45:00,7.18,7.18,7.17,7.17,4518700,32411200.0,5min
601398.SH,2026-06-18 13:50:00,7.18,7.18,7.17,7.17,3445890,24726904.0,5min
601398.SH,2026-06-18 13:55:00,7.18,7.18,7.17,7.18,3564000,25571861.0,5min
601398.SH,2026-06-18 14:00:00,7.17,7.18,7.16,7.16,7434810,53308185.0,5min
601398.SH,2026-06-18 14:05:00,7.16,7.17,7.16,7.17,10861300,77788878.0,5min
601398.SH,2026-06-18 14:10:00,7.17,7.17,7.15,7.16,8373942,59955642.0,5min
601398.SH,2026-06-18 14:15:00,7.15,7.16,7.15,7.16,3287446,23519943.0,5min
601398.SH,2026-06-18 14:20:00,7.16,7.16,7.15,7.15,3997400,28603710.0,5min
601398.SH,2026-06-18 14:25:00,7.15,7.16,7.15,7.16,4209900,30119721.0,5min
601398.SH,2026-06-18 14:30:00,7.16,7.16,7.15,7.16,6359200,45493998.0,5min
601398.SH,2026-06-18 14:35:00,7.16,7.16,7.15,7.16,4388200,31400595.0,5min
601398.SH,2026-06-18 14:40:00,7.16,7.16,7.15,7.16,13271600,95004882.0,5min
601398.SH,2026-06-18 14:45:00,7.16,7.17,7.15,7.16,7310700,52367625.0,5min
601398.SH,2026-06-18 14:50:00,7.16,7.17,7.15,7.17,12990300,93036996.0,5min
601398.SH,2026-06-18 14:55:00,7.16,7.17,7.16,7.17,12039600,86265683.0,5min
601398.SH,2026-06-18 15:00:00,7.16,7.18,7.16,7.16,22428600,160641296.0,5min
601398.SH,2026-06-22 09:35:00,7.13,7.15,7.08,7.15,35035759,249270935.0,5min
601398.SH,2026-06-22 09:40:00,7.14,7.16,7.14,7.15,10290600,73637115.0,5min
601398.SH,2026-06-22 09:45:00,7.16,7.17,7.15,7.16,15341800,109877841.0,5min
601398.SH,2026-06-22 09:50:00,7.16,7.18,7.15,7.15,17992300,128917095.0,5min
601398.SH,2026-06-22 09:55:00,7.15,7.17,7.15,7.15,8675499,62070706.0,5min
601398.SH,2026-06-22 10:00:00,7.16,7.17,7.14,7.17,11796000,84359012.0,5min
601398.SH,2026-06-22 10:05:00,7.17,7.17,7.14,7.15,6781240,48497641.0,5min
601398.SH,2026-06-22 10:10:00,7.16,7.17,7.14,7.15,6778600,48488209.0,5min
601398.SH,2026-06-22 10:15:00,7.15,7.15,7.14,7.15,4572000,32683686.0,5min
601398.SH,2026-06-22 10:20:00,7.15,7.18,7.14,7.17,19959566,143015818.0,5min
601398.SH,2026-06-22 10:25:00,7.17,7.17,7.15,7.15,8320100,59605073.0,5min
601398.SH,2026-06-22 10:30:00,7.16,7.18,7.15,7.18,5948307,42637610.0,5min
601398.SH,2026-06-22 10:35:00,7.18,7.2,7.17,7.2,14275300,102535617.0,5min
601398.SH,2026-06-22 10:40:00,7.19,7.19,7.17,7.18,5741100,41228599.0,5min
601398.SH,2026-06-22 10:45:00,7.18,7.2,7.17,7.2,5973500,42961315.0,5min
601398.SH,2026-06-22 10:50:00,7.2,7.22,7.2,7.21,15988509,115250159.0,5min
601398.SH,2026-06-22 10:55:00,7.21,7.25,7.21,7.24,13221000,95585640.0,5min
601398.SH,2026-06-22 11:00:00,7.24,7.25,7.22,7.25,22683900,164165055.0,5min
601398.SH,2026-06-22 11:05:00,7.24,7.25,7.22,7.23,11263100,81460774.0,5min
601398.SH,2026-06-22 11:10:00,7.24,7.24,7.21,7.24,7246700,52384129.0,5min
601398.SH,2026-06-22 11:15:00,7.24,7.24,7.22,7.23,7242200,52379963.0,5min
601398.SH,2026-06-22 11:20:00,7.23,7.23,7.2,7.2,6893400,49719701.0,5min
601398.SH,2026-06-22 11:25:00,7.21,7.23,7.2,7.21,7526892,54349045.0,5min
601398.SH,2026-06-22 11:30:00,7.21,7.21,7.19,7.2,6360400,45770397.0,5min
601398.SH,2026-06-22 13:05:00,7.2,7.2,7.18,7.2,7766110,55852792.0,5min
601398.SH,2026-06-22 13:10:00,7.2,7.2,7.18,7.18,3374186,24245072.0,5min
601398.SH,2026-06-22 13:15:00,7.19,7.2,7.18,7.18,5806500,41743064.0,5min
601398.SH,2026-06-22 13:20:00,7.18,7.22,7.18,7.21,7289968,52544290.0,5min
601398.SH,2026-06-22 13:25:00,7.21,7.23,7.21,7.23,4266268,30796616.0,5min
601398.SH,2026-06-22 13:30:00,7.23,7.25,7.22,7.24,10659600,77146520.0,5min
601398.SH,2026-06-22 13:35:00,7.23,7.24,7.21,7.22,12300800,89020025.0,5min
601398.SH,2026-06-22 13:40:00,7.21,7.23,7.2,7.2,4665400,33668792.0,5min
601398.SH,2026-06-22 13:45:00,7.2,7.21,7.19,7.2,4871100,35082097.0,5min
601398.SH,2026-06-22 13:50:00,7.2,7.2,7.18,7.19,6282400,45186381.0,5min
601398.SH,2026-06-22 13:55:00,7.18,7.2,7.18,7.19,5666500,40737951.0,5min
601398.SH,2026-06-22 14:00:00,7.19,7.19,7.18,7.19,3296568,23693594.0,5min
601398.SH,2026-06-22 14:05:00,7.19,7.2,7.18,7.2,5187200,37307151.0,5min
601398.SH,2026-06-22 14:10:00,7.2,7.2,7.18,7.2,5741300,41298826.0,5min
601398.SH,2026-06-22 14:15:00,7.2,7.21,7.19,7.2,5808400,41814201.0,5min
601398.SH,2026-06-22 14:20:00,7.2,7.21,7.19,7.2,5355000,38560712.0,5min
601398.SH,2026-06-22 14:25:00,7.2,7.2,7.19,7.2,3544500,25505654.0,5min
601398.SH,2026-06-22 14:30:00,7.19,7.2,7.19,7.19,4119700,29636046.0,5min
601398.SH,2026-06-22 14:35:00,7.2,7.2,7.18,7.19,7845700,56414924.0,5min
601398.SH,2026-06-22 14:40:00,7.19,7.2,7.19,7.2,3624500,26078762.0,5min
601398.SH,2026-06-22 14:45:00,7.19,7.2,7.19,7.2,7113723,51199658.0,5min
601398.SH,2026-06-22 14:50:00,7.19,7.21,7.19,7.2,7474500,53795915.0,5min
601398.SH,2026-06-22 14:55:00,7.2,7.21,7.19,7.2,9541900,68694622.0,5min
601398.SH,2026-06-22 15:00:00,7.2,7.21,7.19,7.2,8991885,64731549.0,5min
601398.SH,2026-06-23 09:35:00,7.21,7.3,7.21,7.29,41920545,304535603.0,5min
601398.SH,2026-06-23 09:40:00,7.28,7.3,7.28,7.3,18574800,135482839.0,5min
601398.SH,2026-06-23 09:45:00,7.3,7.33,7.27,7.32,29369500,214327276.0,5min
601398.SH,2026-06-23 09:50:00,7.32,7.37,7.32,7.35,32246331,236957981.0,5min
601398.SH,2026-06-23 09:55:00,7.35,7.39,7.35,7.38,31290858,230775762.0,5min
601398.SH,2026-06-23 10:00:00,7.37,7.39,7.35,7.35,12827609,94576768.0,5min
601398.SH,2026-06-23 10:05:00,7.36,7.37,7.34,7.34,14778936,108763610.0,5min
601398.SH,2026-06-23 10:10:00,7.34,7.36,7.33,7.33,10278200,75500430.0,5min
601398.SH,2026-06-23 10:15:00,7.34,7.34,7.31,7.31,9528500,69791553.0,5min
601398.SH,2026-06-23 10:20:00,7.32,7.33,7.31,7.31,8549500,62565623.0,5min
601398.SH,2026-06-23 10:25:00,7.32,7.32,7.28,7.28,11308700,82453571.0,5min
601398.SH,2026-06-23 10:30:00,7.29,7.3,7.29,7.3,8193800,59752438.0,5min
601398.SH,2026-06-23 10:35:00,7.29,7.33,7.29,7.33,8696300,63535484.0,5min
601398.SH,2026-06-23 10:40:00,7.32,7.34,7.31,7.33,6150780,45073707.0,5min
601398.SH,2026-06-23 10:45:00,7.33,7.35,7.32,7.34,10251318,75199040.0,5min
601398.SH,2026-06-23 10:50:00,7.34,7.37,7.33,7.37,11756000,86460240.0,5min
601398.SH,2026-06-23 10:55:00,7.36,7.37,7.35,7.35,6493700,47776432.0,5min
601398.SH,2026-06-23 11:00:00,7.35,7.37,7.34,7.35,5555300,40859579.0,5min
601398.SH,2026-06-23 11:05:00,7.36,7.37,7.35,7.35,4635600,34118481.0,5min
601398.SH,2026-06-23 11:10:00,7.35,7.36,7.33,7.35,5157909,37872569.0,5min
601398.SH,2026-06-23 11:15:00,7.35,7.36,7.34,7.34,5502800,40412132.0,5min
601398.SH,2026-06-23 11:20:00,7.35,7.36,7.35,7.35,7876600,57931034.0,5min
601398.SH,2026-06-23 11:25:00,7.35,7.37,7.35,7.37,6389799,47039210.0,5min
601398.SH,2026-06-23 11:30:00,7.37,7.38,7.36,7.38,9226529,68043992.0,5min
601398.SH,2026-06-23 13:05:00,7.37,7.41,7.36,7.4,36281129,268259057.0,5min
601398.SH,2026-06-23 13:10:00,7.4,7.4,7.38,7.39,5069145,37475522.0,5min
601398.SH,2026-06-23 13:15:00,7.39,7.4,7.38,7.38,3808100,28145702.0,5min
601398.SH,2026-06-23 13:20:00,7.39,7.4,7.38,7.4,6016795,44477260.0,5min
601398.SH,2026-06-23 13:25:00,7.39,7.39,7.37,7.37,3151705,23266613.0,5min
601398.SH,2026-06-23 13:30:00,7.37,7.4,7.37,7.39,5570080,41138187.0,5min
601398.SH,2026-06-23 13:35:00,7.4,7.41,7.39,7.39,10574100,78244710.0,5min
601398.SH,2026-06-23 13:40:00,7.39,7.41,7.39,7.4,8561229,63374144.0,5min
601398.SH,2026-06-23 13:45:00,7.41,7.41,7.39,7.39,6656752,49242757.0,5min
601398.SH,2026-06-23 13:50:00,7.39,7.39,7.37,7.39,6035200,44535993.0,5min
601398.SH,2026-06-23 13:55:00,7.38,7.39,7.37,7.38,3760501,27757601.0,5min
601398.SH,2026-06-23 14:00:00,7.38,7.39,7.37,7.38,3463000,25551650.0,5min
601398.SH,2026-06-23 14:05:00,7.37,7.38,7.34,7.35,11721700,86247398.0,5min
601398.SH,2026-06-23 14:10:00,7.36,7.36,7.35,7.35,5011900,36848033.0,5min
601398.SH,2026-06-23 14:15:00,7.35,7.36,7.35,7.35,6382400,46936655.0,5min
601398.SH,2026-06-23 14:20:00,7.36,7.36,7.34,7.36,7046500,51798656.0,5min
601398.SH,2026-06-23 14:25:00,7.35,7.37,7.35,7.37,7010186,51597748.0,5min
601398.SH,2026-06-23 14:30:00,7.37,7.38,7.34,7.34,24134371,177696664.0,5min
601398.SH,2026-06-23 14:35:00,7.35,7.36,7.34,7.35,9110025,66965062.0,5min
601398.SH,2026-06-23 14:40:00,7.36,7.37,7.34,7.37,8766800,64468410.0,5min
601398.SH,2026-06-23 14:45:00,7.37,7.39,7.36,7.39,14736200,108677053.0,5min
601398.SH,2026-06-23 14:50:00,7.38,7.39,7.37,7.38,9921000,73218735.0,5min
601398.SH,2026-06-23 14:55:00,7.38,7.38,7.36,7.37,12437500,91699613.0,5min
601398.SH,2026-06-23 15:00:00,7.36,7.38,7.36,7.38,6303100,46460958.0,5min
601398.SH,2026-06-24 09:35:00,7.4,7.4,7.31,7.37,25622500,188731634.0,5min
601398.SH,2026-06-24 09:40:00,7.36,7.38,7.34,7.37,13652600,100534381.0,5min
